https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC
1641772800,2022-01-10 00:00:00,BTC/USDC,41802.27845161,42235.6883036,39677.64346425,41836.05855487,4530926.48499674,110.37042547
1641686400,2022-01-09 00:00:00,BTC/USDC,41671.61471015,42775.73159469,41229.3,41843.023439,1169055.75304083,27.91963167
1641600000,2022-01-08 00:00:00,BTC/USDC,41611.29080131,42289.69522214,40515.18661228,41681.21241004,2016317.31530984,48.74493278
1641513600,2022-01-07 00:00:00,BTC/USDC,43109.70213461,43136.89633616,40640.09892763,41528.93768189,4251745.71422969,101.68653352
1641427200,2022-01-06 00:00:00,BTC/USDC,43450.36805448,43752.49225758,42439.524043,43085.07252261,3997304.93225815,92.69495904
1641340800,2022-01-05 00:00:00,BTC/USDC,45878.14503685,47009.68112255,42458.3417162,43423.92221926,4621871.02857285,102.01799955
1641254400,2022-01-04 00:00:00,BTC/USDC,46498.27954107,47514.41968024,45560.0,45824.1269899,2699052.38987412,57.98639869
1641168000,2022-01-03 00:00:00,BTC/USDC,47271.2852096,47561.1420632,45700.0,46433.43354842,1560940.87968979,33.41088498
1641081600,2022-01-02 00:00:00,BTC/USDC,47757.56520821,47944.09541228,46683.05211506,47288.95634624,1277729.65918083,27.04621993
1640995200,2022-01-01 00:00:00,BTC/USDC,46241.56345764,47940.78089647,46221.42041236,47742.47449971,997062.01923014,21.2227377
1640908800,2021-12-31 00:00:00,BTC/USDC,47100.36861338,48570.99911575,45675.8,46203.95801443,2530972.03876397,53.85368995
1640822400,2021-12-30 00:00:00,BTC/USDC,46480.81405834,47910.37775308,45925.63677664,47146.39587162,1961616.98830701,41.63185485
1640736000,2021-12-29 00:00:00,BTC/USDC,47547.86137691,48151.83267298,46123.97252228,46439.21856761,2677653.56975147,56.50784823
1640649600,2021-12-28 00:00:00,BTC/USDC,50672.2445586,50686.79070337,47280.46594629,47533.61450017,3034206.3699135,62.27793152
1640563200,2021-12-27 00:00:00,BTC/USDC,50881.17610538,52096.0977754,50484.80644536,50679.41110172,3247476.46683176,63.43108242
1640476800,2021-12-26 00:00:00,BTC/USDC,50408.64102543,51241.04894072,49481.54493828,50788.83928375,1545688.50279978,30.77592709
1640390400,2021-12-25 00:00:00,BTC/USDC,50846.21248917,51150.64817747,50207.71370687,50420.48987955,2768677.39975779,54.45689577
1640304000,2021-12-24 00:00:00,BTC/USDC,50862.34616564,51859.35331158,50490.49729401,50835.38706994,4479170.11939554,87.72084583
1640217600,2021-12-23 00:00:00,BTC/USDC,48617.26356543,51382.50710433,48012.2763726,50785.76929895,3685352.84611719,74.75450655
1640131200,2021-12-22 00:00:00,BTC/USDC,48932.51224531,49561.02430741,48443.89496088,48617.26356543,3164325.05061431,64.58384804
1640044800,2021-12-21 00:00:00,BTC/USDC,46941.52895576,49341.13673854,46655.82919474,48934.45204451,5029336.23607809,104.15401672
1639958400,2021-12-20 00:00:00,BTC/USDC,46680.60254865,47530.02284484,45582.09681541,46913.09483258,3003898.84326321,64.91189495
1639872000,2021-12-19 00:00:00,BTC/USDC,46830.10966923,48272.9904696,46449.8,46689.64201437,2384041.69546281,50.46141137
1639785600,2021-12-18 00:00:00,BTC/USDC,46197.6140771,47327.8956798,45552.93723929,46862.51411657,2059173.92602875,44.5105254
1639699200,2021-12-17 00:00:00,BTC/USDC,47598.78897086,48003.19475444,45468.78248496,46138.33258647,8425258.21230065,180.19063711
1639612800,2021-12-16 00:00:00,BTC/USDC,48876.34911144,49437.56239271,47546.82180569,47655.93771937,6160195.48823284,127.22880127
1639526400,2021-12-15 00:00:00,BTC/USDC,48369.34608445,49497.52556499,46575.72988337,48873.90538561,4576098.50337976,94.84641709
1639440000,2021-12-14 00:00:00,BTC/USDC,46711.65836381,48665.73494727,46330.01129401,48382.16782573,2845378.81007528,60.20620112
1639353600,2021-12-13 00:00:00,BTC/USDC,50096.35793659,50218.66368044,45794.52580859,46746.15613314,8276284.78442853,173.55146247
1639267200,2021-12-12 00:00:00,BTC/USDC,49401.31515624,50783.9914567,48678.14719714,50100.51040942,2718970.82412288,54.75797264
1639180800,2021-12-11 00:00:00,BTC/USDC,47167.53254143,49497.54540445,46800.0,49355.97506918,4030523.51935999,83.45111133
1639094400,2021-12-10 00:00:00,BTC/USDC,47579.75763938,50114.31147426,46912.18115622,47206.8948227,9527275.01528091,197.32210422
1639008000,2021-12-09 00:00:00,BTC/USDC,50531.45960596,50822.69547617,47348.84889828,47586.94364316,6603283.05944706,134.96084079
1638921600,2021-12-08 00:00:00,BTC/USDC,50649.62331399,51205.72472845,48699.24905675,50505.94549164,7148442.78946643,142.50344334
1638835200,2021-12-07 00:00:00,BTC/USDC,50527.96975538,51968.55843444,50064.9675363,50616.29263447,4329180.35090084,84.87724576
1638748800,2021-12-06 00:00:00,BTC/USDC,49455.6199378,50961.80951335,47191.60666841,50582.52186717,12913977.80128223,265.00067079
1638662400,2021-12-05 00:00:00,BTC/USDC,49233.32280843,49765.01291705,47825.48034935,49438.21372103,11292916.26764864,230.92489296
1638576000,2021-12-04 00:00:00,BTC/USDC,53710.22885239,53871.52393022,44000.0,49231.02215966,21728272.6590222,448.18355009
1638489600,2021-12-03 00:00:00,BTC/USDC,56559.91688365,57624.86149498,51700.78621972,53695.4750648,16408238.16815207,299.81756541
1638403200,2021-12-02 00:00:00,BTC/USDC,57200.44343993,57418.39711439,55846.64986057,56530.04865212,7005037.30370543,123.58070172
1638316800,2021-12-01 00:00:00,BTC/USDC,57043.66512321,59110.48318357,56479.6128632,57235.23080611,9635081.86904757,167.86793079
1638230400,2021-11-30 00:00:00,BTC/USDC,57813.1836729,59215.87083383,55937.59073843,56959.04739883,10202250.03036012,177.40160495
1638144000,2021-11-29 00:00:00,BTC/USDC,57379.44530704,58900.0,56745.79293643,57804.18789127,6272538.40524081,108.28307936
1638057600,2021-11-28 00:00:00,BTC/USDC,54761.60976154,57461.91775457,53343.84089336,57343.3057378,4515223.72405559,82.51455091
1637971200,2021-11-27 00:00:00,BTC/USDC,53841.66955077,55305.43745627,53633.46511755,54777.13540305,2485616.27503231,45.50930887
1637884800,2021-11-26 00:00:00,BTC/USDC,59036.01328804,59198.05429115,53550.13250558,53751.14942028,12307668.56619326,223.25365196
1637798400,2021-11-25 00:00:00,BTC/USDC,57160.7374139,59450.82855739,57047.51179218,58965.88736367,10302855.07109781,177.73245487
1637712000,2021-11-24 00:00:00,BTC/USDC,57570.305949,57735.115685,55895.10364514,57213.80371641,4261244.03015787,75.22835786
1637625600,2021-11-23 00:00:00,BTC/USDC,56294.85023207,57862.03572399,55354.21784025,57590.50162783,7239323.9929025,127.37555663
1637539200,2021-11-22 00:00:00,BTC/USDC,58677.90610483,59359.1251298,55603.06752123,56294.51197503,9368515.91491789,163.94118378
1637452800,2021-11-21 00:00:00,BTC/USDC,59744.65889356,60041.8253256,58552.90460458,58712.08661315,1770942.41040425,29.91281904
1637366400,2021-11-20 00:00:00,BTC/USDC,58110.39286534,59908.99997997,57427.65189097,59738.68479105,4941601.51275556,84.45084927
1637280000,2021-11-19 00:00:00,BTC/USDC,56979.07476601,58381.38615154,55637.81631272,58119.29318395,6723841.25237706,117.95686005
1637193600,2021-11-18 00:00:00,BTC/USDC,60352.45710228,60950.33769968,56530.52687263,56918.90371139,10648541.20755125,182.80689785
1637107200,2021-11-17 00:00:00,BTC/USDC,60068.99980276,60829.3797645,58444.0,60366.66738254,4963900.39875145,83.075143
1637020800,2021-11-16 00:00:00,BTC/USDC,63602.19004026,63602.19004026,58564.74373092,60117.55025695,11359262.15205461,187.15918771
1636934400,2021-11-15 00:00:00,BTC/USDC,65500.0,66370.10800566,63448.50003647,63620.64454656,3934367.72823007,60.49203701
1636848000,2021-11-14 00:00:00,BTC/USDC,64484.77592897,65496.72334555,63613.75964155,65496.72334555,2009373.95057369,31.15401625
1636761600,2021-11-13 00:00:00,BTC/USDC,64134.80576971,64934.30680704,63358.5155,64397.01941288,2269922.46792784,35.36431589
1636675200,2021-11-12 00:00:00,BTC/USDC,64802.20270381,65432.72920306,62311.11573952,64138.55466962,6890412.657018,107.83384599
1636588800,2021-11-11 00:00:00,BTC/USDC,64858.86890133,65618.28030176,64157.4274463,64831.18788977,4568419.69904051,70.38415727
1636502400,2021-11-10 00:00:00,BTC/USDC,66965.85895516,69000.0,62856.5742027,64953.79958834,21471557.76079019,323.51206303
1636416000,2021-11-09 00:00:00,BTC/USDC,67534.24328841,68528.32160386,66318.2099014,66939.38471782,10383896.51690295,153.84013392
1636329600,2021-11-08 00:00:00,BTC/USDC,63320.1519062,67774.51500441,63320.1519062,67562.5807425,6482092.37950855,98.89823811
1636243200,2021-11-07 00:00:00,BTC/USDC,61535.51976407,63320.15190619,61399.57042234,63320.15190619,3257148.55360468,52.30492888
1636156800,2021-11-06 00:00:00,BTC/USDC,61001.83595144,61592.39333585,60118.88390191,61509.17442096,5319904.99317602,87.42893317
1636070400,2021-11-05 00:00:00,BTC/USDC,61452.37057195,62600.0,60777.41575643,61020.0641349,5006517.70105921,81.48733737
1635984000,2021-11-04 00:00:00,BTC/USDC,62923.44667193,63142.19997998,60752.42160479,61453.04607388,7658445.10959239,124.36720704
1635897600,2021-11-03 00:00:00,BTC/USDC,63278.79440171,63554.41946601,60500.0,62953.18822012,12154637.20680112,194.35973228
1635811200,2021-11-02 00:00:00,BTC/USDC,60932.73080742,64270.43400527,60687.1237864,63247.83155478,6671492.30718155,106.30679491
1635724800,2021-11-01 00:00:00,BTC/USDC,61357.47370359,62457.71407548,59568.71180205,60956.28677947,8742634.00934914,142.98664883
1635638400,2021-10-31 00:00:00,BTC/USDC,61926.97060723,62420.66083557,60011.10793121,61341.00112051,7416243.2869586,121.48374087
1635552000,2021-10-30 00:00:00,BTC/USDC,62279.21505009,62368.09839854,60781.97800042,61889.88579563,5072078.00166963,82.47678592
1635465600,2021-10-29 00:00:00,BTC/USDC,60584.03013675,62947.78235399,60187.74460606,62266.67048443,6083036.47428834,98.63108929
1635379200,2021-10-28 00:00:00,BTC/USDC,58456.36577486,62323.0,57976.28833695,60618.48759353,9962737.16750524,166.31086594
1635292800,2021-10-27 00:00:00,BTC/USDC,60308.83088863,61478.2034017,58030.06833633,58459.28837991,9519290.86833002,160.48205415
1635206400,2021-10-26 00:00:00,BTC/USDC,63071.72033661,63272.94072164,59868.15980238,60313.54671766,10005646.24701936,162.71033868
1635120000,2021-10-25 00:00:00,BTC/USDC,60873.53106118,63716.87540144,60668.50680242,63082.44581754,4516883.311241,72.16422861
1635033600,2021-10-24 00:00:00,BTC/USDC,61278.7,61482.06210402,59534.46330745,60864.83399298,5964588.38829932,98.76115629
1634947200,2021-10-23 00:00:00,BTC/USDC,60676.78997144,61725.37131482,59671.9666,61316.23802258,5029911.91582387,82.53800925
1634860800,2021-10-22 00:00:00,BTC/USDC,62217.90624684,63711.42185416,60018.40390125,60684.73015729,9798465.01736713,159.21411719
1634774400,2021-10-21 00:00:00,BTC/USDC,66003.73391974,66632.31520386,62022.00000001,62215.28707502,15999293.94837325,248.99880337
1634688000,2021-10-20 00:00:00,BTC/USDC,64313.67114356,66976.3,63550.60050564,66030.54161656,7690582.54057012,116.84259238
1634601600,2021-10-19 00:00:00,BTC/USDC,62019.88530165,64470.95600558,61433.54108411,64280.55015148,5962214.99284375,94.79944033
1634515200,2021-10-18 00:00:00,BTC/USDC,61554.5618324,62662.84189049,59934.62030753,62055.83975478,7474382.38156825,121.49403209
1634428800,2021-10-17 00:00:00,BTC/USDC,60846.00982017,61680.94036786,58973.77067872,61524.81769948,4722713.67624927,78.14630201
1634342400,2021-10-16 00:00:00,BTC/USDC,61702.0638692,62320.77990666,60178.89388153,60859.18151513,4514005.1652345,73.52292723
1634256000,2021-10-15 00:00:00,BTC/USDC,57340.51022505,62832.83844251,56884.96995717,61673.83988061,14692159.41515909,244.13679856
1634169600,2021-10-14 00:00:00,BTC/USDC,57373.42762203,58520.65090657,56850.64650545,57359.76447465,6125592.06302367,106.21144199
1634083200,2021-10-13 00:00:00,BTC/USDC,56000.39992725,57734.5338076,54230.22883198,57385.66046142,6665561.10168353,119.32472121
1633996800,2021-10-12 00:00:00,BTC/USDC,57447.08286409,57638.58585868,54019.56020312,56000.0,9020907.64937244,160.69491953
1633910400,2021-10-11 00:00:00,BTC/USDC,54679.1536084,57834.2508071,54461.36291515,57508.17312901,6489947.68629912,115.50317765
1633824000,2021-10-10 00:00:00,BTC/USDC,54948.60465174,56500.0,54146.72660946,54695.00175171,8880793.21216025,160.83586507
1633737600,2021-10-09 00:00:00,BTC/USDC,53974.67674784,55470.8420054,53694.66625699,54961.06446606,2606753.06338834,47.53147638
1633651200,2021-10-08 00:00:00,BTC/USDC,53790.44839717,56089.58676449,53654.55133367,53922.1650615,5025931.25032643,91.87592439
1633564800,2021-10-07 00:00:00,BTC/USDC,55285.28993875,55313.51646586,53407.2328294,53792.04278393,5471124.5207852,100.67591161
1633478400,2021-10-06 00:00:00,BTC/USDC,51455.07406038,55730.32503861,50397.07822358,55357.98549792,6555115.79160668,122.61261363
1633392000,2021-10-05 00:00:00,BTC/USDC,49281.01348369,51876.46051178,49071.64496527,51486.39009876,3548215.88901777,70.70316312
1633305600,2021-10-04 00:00:00,BTC/USDC,48211.78172445,49500.0,46933.88141982,49238.3493964,4408562.30638446,90.84173813
1633219200,2021-10-03 00:00:00,BTC/USDC,47681.54836634,49193.19274037,47141.50269049,48211.78172445,3185979.32743605,66.10834221
1633132800,2021-10-02 00:00:00,BTC/USDC,48172.42716078,48326.67,47477.95540591,47655.93596564,2333545.56350569,48.75771427
1633046400,2021-10-01 00:00:00,BTC/USDC,43820.00310851,48469.26902159,43302.48470324,48168.19232092,9591753.60750199,205.19990895
1632960000,2021-09-30 00:00:00,BTC/USDC,41528.24827355,44097.38564158,41427.92491382,43779.47971229,3780743.03243231,87.50135501
1632873600,2021-09-29 00:00:00,BTC/USDC,40994.89788496,42588.88824257,40799.104429,41537.99689443,3047269.15450235,72.88768351
1632787200,2021-09-28 00:00:00,BTC/USDC,42181.73278805,42770.11949005,40898.5870643,41047.67489427,3567689.4715631,84.96791214
1632700800,2021-09-27 00:00:00,BTC/USDC,43121.93041993,44334.40717454,42147.8882445,42171.53158519,2705899.00303688,62.35701986
1632614400,2021-09-26 00:00:00,BTC/USDC,42706.17955823,43952.02449019,40773.62632161,43189.24316888,4633559.07316081,108.73537793
1632528000,2021-09-25 00:00:00,BTC/USDC,42846.74171369,42983.62687085,41706.46597339,42710.36243976,2424756.81467489,57.14372896
1632441600,2021-09-24 00:00:00,BTC/USDC,44881.97316073,45134.30658411,40695.55320195,42843.12704636,12684483.88993171,297.2131982
1632355200,2021-09-23 00:00:00,BTC/USDC,43565.90624309,44975.83242252,43114.23751631,44891.94478569,5245880.59071374,118.7535397
1632268800,2021-09-22 00:00:00,BTC/USDC,40764.80497675,44030.0,40570.67744061,43575.77333502,9748544.83793949,229.75458507
1632182400,2021-09-21 00:00:00,BTC/USDC,42989.97428337,43617.99929284,39600.0,40660.74045183,19762880.19129817,474.90103668
1632096000,2021-09-20 00:00:00,BTC/USDC,47299.21618325,47325.35467472,42500.08790022,42983.62687085,26125117.12607426,593.10076814
1632009600,2021-09-19 00:00:00,BTC/USDC,48295.19663164,48365.18804091,46857.2802487,47241.6956055,3019498.35297632,63.47270357
1631923200,2021-09-18 00:00:00,BTC/USDC,47331.8145076,48822.97279941,47041.66445911,48305.28071462,3682867.32822106,76.1424566
1631836800,2021-09-17 00:00:00,BTC/USDC,47762.14057155,48176.524662,46760.0,47290.80354974,3181539.19615142,66.96216924
1631750400,2021-09-16 00:00:00,BTC/USDC,48159.6263422,48500.28530936,47064.80963267,47796.79557659,4229958.77683111,88.47119371
1631664000,2021-09-15 00:00:00,BTC/USDC,47081.11701884,48455.37451982,46718.07690186,48140.49148491,3543265.77595043,74.19994391
1631577600,2021-09-14 00:00:00,BTC/USDC,44968.01580057,47255.4269592,44700.79440652,47113.84993482,2289984.53179922,49.60110043
1631491200,2021-09-13 00:00:00,BTC/USDC,46048.45998072,46814.04767953,43400.64774865,44955.85544413,7772168.37962446,173.70065872
1631404800,2021-09-12 00:00:00,BTC/USDC,45129.20416493,46438.46887228,44767.39133763,46068.66641158,3775553.53625853,82.79038159
1631318400,2021-09-11 00:00:00,BTC/USDC,44860.91929784,45706.73668378,44751.09749145,45165.68303258,2838551.28430699,62.75176611
1631232000,2021-09-10 00:00:00,BTC/USDC,46375.66827334,47009.68112255,44147.34042807,44835.56245465,5287305.7025225,116.07095718
1631145600,2021-09-09 00:00:00,BTC/USDC,46024.59915815,47380.25724555,45533.62639891,46358.44035102,5537394.82128563,119.4590152
1631059200,2021-09-08 00:00:00,BTC/USDC,46881.4,47355.77230846,44452.47160408,46060.28160048,7466839.41579186,162.97504312
1630972800,2021-09-07 00:00:00,BTC/USDC,52725.78232475,52916.56092049,42906.00579352,46810.98637477,17756047.92758561,368.47981222
1630886400,2021-09-06 00:00:00,BTC/USDC,51804.41702498,52800.0,51024.40659569,52695.84423419,4527415.11920907,87.38927496
1630800000,2021-09-05 00:00:00,BTC/USDC,49963.54502261,51993.13,49510.50080234,51792.66619167,5440318.3629512,107.01596685
1630713600,2021-09-04 00:00:00,BTC/USDC,49968.31139642,50558.17313294,49420.0,49946.41092278,4663135.67921768,93.34890464
1630627200,2021-09-03 00:00:00,BTC/USDC,49272.32493402,51061.53563206,48378.78437337,50029.19396417,8011386.96711987,160.14968377
1630540800,2021-09-02 00:00:00,BTC/USDC,48836.60787318,50378.75340123,48639.16437173,49313.39819924,4081667.8739705,82.01948676
1630454400,2021-09-01 00:00:00,BTC/USDC,47100.0559762,49100.0,46541.46928338,48841.17118836,3905039.30237934,81.51063512
1630368000,2021-08-31 00:00:00,BTC/USDC,46926.03956141,48239.74052226,46713.15109699,47155.17200702,5035324.73851787,106.65362097
1630281600,2021-08-30 00:00:00,BTC/USDC,48752.82460497,48877.40058604,46888.30929894,47024.84125371,5876729.61820975,122.67548819
1630195200,2021-08-29 00:00:00,BTC/USDC,48965.35084651,49650.0,47841.26915552,48803.14976874,3955555.18246454,81.17755323
1630108800,2021-08-28 00:00:00,BTC/USDC,49058.36154198,49319.6663376,48397.65807579,48928.38130223,6786528.73595017,138.68343394
1630022400,2021-08-27 00:00:00,BTC/USDC,46865.89096674,49150.46522037,46352.35987368,49026.72832409,8427648.14823937,176.92428167
1629936000,2021-08-26 00:00:00,BTC/USDC,49016.10530773,49345.45648795,46327.24769705,46836.73469387,7571684.41447439,160.73968759
1629849600,2021-08-25 00:00:00,BTC/USDC,47661.26073227,49234.80880779,47135.87341348,49007.99930568,5682265.02545262,118.67997737
1629763200,2021-08-24 00:00:00,BTC/USDC,49469.91027161,49867.03423744,47635.87370414,47717.671013,8827231.75269883,181.14069219
1629676800,2021-08-23 00:00:00,BTC/USDC,49294.88038311,50566.80232114,49056.95797234,49545.19365996,5232464.47356151,104.56961765
1629590400,2021-08-22 00:00:00,BTC/USDC,48863.74538716,49500.0,48039.70728239,49299.9619121,4225800.77007171,86.4652743
1629504000,2021-08-21 00:00:00,BTC/USDC,49372.5197338,49834.24987014,48317.12056384,48887.67746192,6190098.87631527,126.57023647
1629417600,2021-08-20 00:00:00,BTC/USDC,46775.79167888,49359.92551062,46656.94468361,49321.51587589,4927703.13358457,102.60722082
1629331200,2021-08-19 00:00:00,BTC/USDC,44757.2704559,47027.34057724,43955.82,46775.79167888,5521953.73134377,121.91597392
1629244800,2021-08-18 00:00:00,BTC/USDC,44682.29616387,46023.70541459,44203.59039369,44738.59856585,4487159.75154099,99.6524019
1629158400,2021-08-17 00:00:00,BTC/USDC,45911.4248593,47165.15284206,44439.58240222,44656.88558477,7180830.64951011,156.6389988
1629072000,2021-08-16 00:00:00,BTC/USDC,47061.32193671,48071.60822115,45692.93403785,45974.18795781,4115089.26853138,87.81467897
1628985600,2021-08-15 00:00:00,BTC/USDC,47110.24328663,47382.32710441,45534.78830796,47031.79162235,3992033.55213726,85.96238864
1628899200,2021-08-14 00:00:00,BTC/USDC,47850.37046047,48227.75992304,46068.16480262,47110.56021418,2565661.12841594,54.60520887
1628812800,2021-08-13 00:00:00,BTC/USDC,44424.81222528,47920.31278031,44266.65732756,47827.52693788,6013433.15377146,130.52392731
1628726400,2021-08-12 00:00:00,BTC/USDC,45530.02723305,46217.55688059,43820.40701547,44430.85078463,7179193.55947755,160.05643089
1628640000,2021-08-11 00:00:00,BTC/USDC,45572.59863607,46766.45328019,45380.26643948,45576.54261766,5755583.99347366,125.03851231
1628553600,2021-08-10 00:00:00,BTC/USDC,46282.67695595,46713.24432197,44695.79744877,45613.3087177,9186934.44559894,201.37709692
1628467200,2021-08-09 00:00:00,BTC/USDC,43822.6639013,46489.79591836,42802.14205951,46313.82530515,11456460.41158263,252.35673666
1628380800,2021-08-08 00:00:00,BTC/USDC,44610.92287776,45334.13380751,43328.89637699,43814.72938777,10365778.10817431,233.37461889
1628294400,2021-08-07 00:00:00,BTC/USDC,42867.67389202,44746.10944545,42438.07112038,44651.81300303,7931907.74617527,181.98955151
1628208000,2021-08-06 00:00:00,BTC/USDC,40917.19933591,43357.34384007,39897.95918367,42809.85503086,7919593.89887192,191.91301009
1628121600,2021-08-05 00:00:00,BTC/USDC,39748.07322129,41403.85228051,37346.02042894,40891.27517872,7744769.68027249,198.41228464
1628035200,2021-08-04 00:00:00,BTC/USDC,38206.59646621,39960.09269461,37527.6827582,39741.27295078,6210801.33709673,160.70309619
1627948800,2021-08-03 00:00:00,BTC/USDC,39165.13173046,39766.72348862,37666.34306071,38189.74467263,8123102.94941722,211.68352489
1627862400,2021-08-02 00:00:00,BTC/USDC,39865.4057543,40430.93693624,38691.32413768,39180.08159526,5059768.90972304,128.2106388
1627776000,2021-08-01 00:00:00,BTC/USDC,41514.94016066,42579.94467612,39454.31688148,39882.00417312,7379055.14124427,179.69619803
1627689600,2021-07-31 00:00:00,BTC/USDC,42301.34320942,42410.88128337,41082.64052804,41435.06315904,3595158.11600827,86.15912476
1627603200,2021-07-30 00:00:00,BTC/USDC,40066.12281346,42302.09625414,38336.97895115,42199.13,11569977.21466005,288.00594701
1627516800,2021-07-29 00:00:00,BTC/USDC,40019.79836853,40638.68578272,39292.67268419,40024.8672801,6679056.26643428,167.33201359
1627430400,2021-07-28 00:00:00,BTC/USDC,39446.03806958,40922.98999926,38816.9662275,40008.25696902,14338175.14059544,359.88663394
1627344000,2021-07-27 00:00:00,BTC/USDC,37289.39691495,39536.22341229,36428.57142857,39497.26054254,7089041.05912399,186.51939304
1627257600,2021-07-26 00:00:00,BTC/USDC,35426.77267703,40553.21776447,35285.11589486,37264.87867485,18714841.75247616,489.31989691
1627171200,2021-07-25 00:00:00,BTC/USDC,34276.97962549,35402.66958345,33883.6318834,35402.66958345,1740606.89879337,50.64645103
1627084800,2021-07-24 00:00:00,BTC/USDC,33670.64900551,34508.5629078,33434.01166422,34268.64222619,3827640.01305844,113.03082894
1626998400,2021-07-23 00:00:00,BTC/USDC,32309.27497816,33653.06122448,32020.3498272,33653.06122448,4258817.05433692,130.08901258
1626912000,2021-07-22 00:00:00,BTC/USDC,32080.02494671,32596.6441348,31733.07523928,32292.21000575,4196055.78858147,130.36926962
1626825600,2021-07-21 00:00:00,BTC/USDC,29765.92581348,32800.00000001,29500.0,32130.02617235,12989662.86064867,413.05278307
1626739200,2021-07-20 00:00:00,BTC/USDC,30829.69353722,31049.19042438,29300.77193317,29787.13194165,15646108.7028229,524.33123794
1626652800,2021-07-19 00:00:00,BTC/USDC,31804.19149698,31884.31210931,30400.00000001,30832.19942857,11187309.90717659,360.77928488
1626566400,2021-07-18 00:00:00,BTC/USDC,31504.30810966,32424.78286275,31128.93540579,31789.25000863,3009641.11493643,94.9085716
1626480000,2021-07-17 00:00:00,BTC/USDC,31385.84461819,31958.21583034,31177.77788888,31522.3689534,12038732.42398196,381.46705998
1626393600,2021-07-16 00:00:00,BTC/USDC,31886.24910929,32242.01782902,31041.34460561,31385.84461819,6947043.17493273,218.75675617
1626307200,2021-07-15 00:00:00,BTC/USDC,32805.96229081,33186.55741234,31155.00489992,31861.06955309,16550756.74103594,518.05186811
1626220800,2021-07-14 00:00:00,BTC/USDC,32735.80927942,33079.30304725,31600.0,32822.23414547,18341590.34595693,566.1800716
1626134400,2021-07-13 00:00:00,BTC/USDC,33094.21794174,33329.16088431,32201.61005374,32729.59182578,8206999.5598926,251.29586046
1626048000,2021-07-12 00:00:00,BTC/USDC,34244.62902955,34653.37476713,32671.23946113,33107.5446338,8821391.56585262,262.23627225
1625961600,2021-07-11 00:00:00,BTC/USDC,33527.49039887,34600.84808658,33321.75841992,34241.1091083,2521689.2626444,74.41166284
1625875200,2021-07-10 00:00:00,BTC/USDC,33794.52782951,34256.52905158,33044.99395246,33498.37571842,4224610.94450951,125.38295325
1625788800,2021-07-09 00:00:00,BTC/USDC,32846.32792647,34096.09134083,32300.0,33820.98994798,6269120.40571202,189.40747018
1625702400,2021-07-08 00:00:00,BTC/USDC,33867.78628156,33928.60615878,32117.0,32872.52786655,10835867.87205424,329.97745687
1625616000,2021-07-07 00:00:00,BTC/USDC,34190.05599379,35195.27256595,33820.80053213,33874.48334623,9142838.58027156,264.37696296
1625529600,2021-07-06 00:00:00,BTC/USDC,33688.87165265,35080.0758,32739.80288896,34220.62121076,7975077.87486899,233.2522865
1625443200,2021-07-05 00:00:00,BTC/USDC,35250.0,35250.0,33122.82401883,33692.94237122,8325667.84736181,244.59410404
1625356800,2021-07-04 00:00:00,BTC/USDC,34674.50723988,35957.38990883,34379.85113899,35284.7677645,4678978.90628228,132.47649666
1625270400,2021-07-03 00:00:00,BTC/USDC,33825.60038213,34943.56650619,33335.68248016,34674.4389711,5325496.81759194,154.57456845
1625184000,2021-07-02 00:00:00,BTC/USDC,33516.26286767,33975.42237584,32700.97383356,33788.43605007,5035517.1385616,151.06722283
1625097600,2021-07-01 00:00:00,BTC/USDC,35071.33965832,35071.33965832,32744.05634496,33538.90008067,10968695.14839502,327.11106416
1625011200,2021-06-30 00:00:00,BTC/USDC,35963.85952319,36097.55956995,33866.19967325,35038.63396042,9618861.07499116,275.67632471
1624924800,2021-06-29 00:00:00,BTC/USDC,34499.54043896,36607.26629182,34220.59669887,35902.37426981,25941273.68327159,734.05584763
1624838400,2021-06-28 00:00:00,BTC/USDC,34712.26937827,35282.5582,33898.28925363,34480.67113657,19703061.29942422,570.82483797
1624752000,2021-06-27 00:00:00,BTC/USDC,32293.40014981,34740.17317658,31999.29300408,34681.53517358,15726937.51530881,475.45844309
1624665600,2021-06-26 00:00:00,BTC/USDC,31571.42857142,32697.12289108,30161.13393326,32263.34271949,25674937.21801163,820.92095878
1624579200,2021-06-25 00:00:00,BTC/USDC,34697.51463221,35491.53725948,31298.74163733,31594.34290879,27557419.91956047,825.7430741
1624492800,2021-06-24 00:00:00,BTC/USDC,33686.82908195,35321.84676632,32334.88430785,34650.61454286,15470957.97082467,456.79492245
1624406400,2021-06-23 00:00:00,BTC/USDC,32479.7809536,34822.56387037,31699.39241611,33647.37889882,19583982.70385932,580.03119194
1624320000,2021-06-22 00:00:00,BTC/USDC,31636.65360873,33517.38489998,28803.18720997,32528.38966707,39283416.30693376,1251.07083627
1624233600,2021-06-21 00:00:00,BTC/USDC,35550.0,35713.57417969,31222.0,31647.44452093,43445505.77945753,1328.26049549
1624147200,2021-06-20 00:00:00,BTC/USDC,35485.55452761,36143.10839998,33378.85973795,35585.79502163,10887645.12809471,312.33432858
1624060800,2021-06-19 00:00:00,BTC/USDC,35793.20441866,36436.58007307,34844.73450688,35518.92100725,12513414.03161159,350.09814008
